tactic0_id,longitude,latitude,NEAR_CCTV_,NEAR_MOOBA,MOOBAN_EST,MOOBAN_LEV,NEAR_UNITS,UNIT_TYPE,NEAR_VEHIC,VEHICLES_T,NEAR_NAIS_,NAIS_TYPE,NEAR_DIST
0,101.70733,6.30081,904.844505,999.410952,0,0,1394.449012,4,949.549273,2,46.350303,4,260.7524162
0,101.22967,6.30507,5622.087188,570.968606,0,0,2642.5466,4,5667.591312,2,1311.700755,1,442.3043532
0,101.29149,6.56246,62.633234,347.140499,0,0,936.785505,3,195.591471,2,342.363927,10,33.86582662
0,101.27233,6.83933,1145.32457,82.881628,0,0,1201.057669,6,477.367612,2,1356.487535,3,22.79733791
1,101.56358,6.33075,6970.84475,424.926228,0,1,3152.335218,4,5199.070962,2,70.823661,3,4.695855584
0,101.0354,6.30234,21496.44141,3773.86228,0,0,3170.788391,5,5829.96846,2,13359.65291,5,50.45812713
1,101.16699,6.17013,1313.402567,1220.47421,0,0,1413.758895,5,6139.754674,2,1204.63513,8,1.565074957
1,101.56745,6.05408,8873.866153,1092.639391,0,0,161.091704,4,9697.581193,2,72.271232,3,72.34117029
0,101.4835,6.64858,671.149384,790.82394,0,0,2539.981859,4,2948.879251,2,2942.489387,5,17.87389623
0,101.28461,6.21485,5927.985319,153.88789,0,0,3886.240287,4,6179.26689,2,449.016713,5,74.6382532
0,101.19959,6.1508,1798.439126,624.821877,0,0,592.760897,5,3754.460845,2,648.024356,1,324.8918413
0,101.3208,6.75253,3074.371626,286.629201,0,0,2711.073027,4,273.223726,2,2342.537259,1,11.91235006
1,101.98346,6.03159,792.013735,330.389021,0,0,691.490687,3,1116.330455,2,805.920088,7,108.413501
0,101.27389,6.25534,1344.611849,475.391594,0,0,510.799132,4,1625.160038,2,510.680183,1,39.72036575
1,101.30166,6.30389,5622.447456,402.5214,0,0,1217.312099,4,514.283886,2,94.623639,4,259.3230683
0,101.62381,6.32352,9507.172734,561.67495,0,0,2057.462131,4,2097.756477,2,1992.830786,2,1214.712879
0,101.17935,6.04639,12713.26075,421.447567,0,0,256.352605,5,8074.021341,2,1571.0421,3,202.810551
0,101.62153,6.72592,1743.612785,599.753228,0,0,1742.423521,4,2139.723376,2,223.342848,1,2.47388196
1,101.67579,6.58983,306.012529,579.438682,0,0,25.9059,4,3618.780918,2,1098.408586,3,8.922059044
0,101.29705,6.34828,3451.746091,470.947952,1,3,537.873767,4,3458.365271,2,553.582751,3,288.8853123
0,101.34239,6.76034,5010.440825,686.386394,1,3,2313.078898,4,2609.217434,2,3528.160294,3,33.19115881
0,101.6202,6.70999,197.194064,1084.813056,0,0,265.530644,4,838.484726,2,228.974324,1,313.4970903
1,101.2864,6.55401,34.171377,1122.282223,0,0,1233.613202,3,60.19319,1,1007.300582,10,23.93390092
0,101.23829,6.73305,3937.893181,545.895504,1,3,137.604998,4,3481.827153,2,1496.530186,3,230.7205834
0,101.52834,6.50905,5532.917978,604.235597,0,0,2341.730054,4,6856.880776,2,5024.161325,5,274.368959
0,101.16665,6.83237,439.546196,601.225132,0,0,536.254167,4,3787.625727,2,1820.906989,3,66.78135828
0,101.20845,6.83827,2030.090264,205.00188,0,0,598.354214,4,474.903823,2,1138.055558,3,297.0212464
0,101.27911,6.68403,37.818707,653.045778,1,1,1296.169781,4,2316.771358,2,301.928743,4,1.564421244
1,101.43844,6.74298,2556.61357,758.836254,1,3,2232.342997,4,4921.289127,2,24.949007,1,597.6683719
0,101.34079,6.74271,5368.780244,519.955993,0,0,1262.165721,4,2698.826551,2,2282.531359,3,71.40651418
1,101.43288,6.62474,60.020495,327.922559,0,0,836.185558,4,432.18429,1,1291.409594,3,46.32337605
1,101.30714,6.67931,1573.986427,141.824443,0,0,409.581396,4,860.730318,2,527.55665,3,29.88620023
1,101.26842,6.57044,190.004406,917.104055,0,0,392.40489,3,1798.181737,2,814.124025,3,226.3982548
1,101.82261,6.24086,141.106923,579.16909,1,1,938.449373,4,239.563931,2,805.976502,3,19.49722898
0,101.32069,6.67873,2281.368861,659.441712,1,3,1865.027696,4,2325.040089,2,185.353151,5,143.6522415
1,101.29708,6.3793,25.926432,678.691492,1,1,61.484624,6,6854.483147,2,360.684592,1,15.37115816
1,101.78647,6.27744,3073.572341,498.925969,1,3,1894.000479,4,5718.799041,2,253.78451,1,230.7763392
1,101.97382,6.02384,250.214579,1419.768304,0,0,95.881162,11,411.959763,2,170.097448,1,119.0249657
0,101.29479,6.69565,62.524192,1072.285846,0,0,1382.046796,4,1576.756462,2,111.411524,3,15.36880926
0,101.16844,6.57365,6504.547757,698.437692,0,0,3312.526556,12,1074.784793,2,3405.25014,5,78.07375512
0,101.21991,6.3386,9310.138071,609.979349,0,0,2126.086525,4,9314.025348,2,2911.634443,1,3.129768065
0,101.46653,6.56933,4652.144928,1446.432119,0,0,5135.429933,4,259.08821,2,3958.852995,5,311.3799713
1,101.10089,6.78642,616.362025,599.942396,0,0,604.692827,4,4638.362414,2,2727.793675,3,36.50627282
0,101.29463,6.85939,2731.307545,80.8572,0,0,1170.813185,3,1489.681496,2,1818.718965,3,213.291348
0,101.29036,6.65659,1443.105682,1966.607992,0,0,1135.98804,5,3045.589609,2,522.971959,5,78.32698234
0,101.18067,6.54371,3962.367886,552.715859,1,1,1342.353606,3,2122.067963,2,1965.604613,8,17.17357942
1,101.73032,6.13661,3223.329782,471.158541,0,0,1330.677346,4,5925.817921,1,159.122737,2,23.47659418
0,101.60211,6.69795,62.794957,748.328796,0,0,2531.046506,5,1788.936642,2,73.311448,1,24.26676229
0,101.29756,6.77685,201.850702,411.431178,0,0,1451.602013,4,1687.214053,2,820.950531,5,11.9636625
0,101.65983,6.52371,360.301972,194.68684,0,0,784.425863,3,1070.042534,1,774.14743,1,52.57762379
1,101.13519,6.43953,4283.199921,803.294131,0,0,101.808804,4,4136.836189,2,2771.162389,1,110.539303
1,101.3003,6.33071,5408.408438,267.628146,0,0,1395.632189,4,1482.447573,2,455.0766,3,27.72764539
0,101.65033,6.52162,113.254336,364.486833,0,0,544.892698,5,519.679606,1,44.959413,4,1.106773292
0,101.28771,6.25647,2429.466821,248.098874,0,0,1523.443506,4,2752.089089,2,764.763466,5,40.79994773
1,101.13998,6.41273,7259.723885,1313.483113,0,0,124.602451,12,7113.354124,2,116.968123,5,94.06103187
1,101.13525,6.4104,7505.023381,894.325344,0,0,319.767952,4,7231.755741,2,468.922269,1,144.9521294
1,101.11393,6.40673,8191.925149,1513.513472,0,0,2134.609814,4,7518.998111,2,2621.720046,1,223.0403715
1,101.11513,6.40835,7989.652242,1347.420827,0,0,2182.693313,4,7327.147495,2,2440.732609,1,223.0403715
0,101.49849,6.37903,1145.732737,810.535822,1,1,1079.567366,4,2970.610443,2,252.673211,5,193.482164
0,101.51458,6.85076,2028.42072,974.728182,0,0,1992.296908,4,2996.201165,2,6715.4942,5,121.1503131
0,101.6215,6.6894,316.324615,789.294078,0,0,400.595659,5,894.381964,2,1273.219359,1,324.2132285
0,101.37318,6.39709,6426.032167,487.814658,0,0,3585.961242,4,3065.80149,1,2905.004053,3,89.95119613
0,101.30466,6.73069,2170.215944,1002.802404,0,0,1548.019325,4,1769.331628,2,2037.961863,1,1098.811819
0,101.15653,6.73752,2411.263067,283.705632,1,3,1580.099124,4,2468.875357,2,5253.9387,6,27.30865161
0,101.50456,6.36954,1032.039131,94.204578,1,3,780.426222,4,3378.514582,2,128.219592,5,7.82578247
0,101.63225,6.58155,4612.78808,262.87118,0,0,557.819526,6,555.78788,2,512.353159,7,50.77215116
0,101.36367,6.50703,3489.268085,223.038007,0,0,119.105533,4,1329.516171,2,726.141457,10,156.7213003
0,101.55305,6.84289,6265.339357,2529.188807,1,3,165.237628,4,4790.119682,1,4310.590256,5,335.5403236
0,101.12455,6.80689,4004.128634,883.98804,1,3,1186.135395,5,2197.970677,2,28.433562,3,99.98745972
1,102.00158,6.2851,5293.197955,975.696825,0,0,2893.516494,3,6373.765926,2,4380.540507,1,67.87803091
0,101.63115,6.58139,4710.617999,152.084222,0,0,679.33529,6,572.306494,2,626.872415,7,74.14384471
1,101.19714,6.52662,4308.77038,385.9397,0,0,1469.25628,4,113.276208,2,663.7216,4,18.90394181
0,101.05948,6.73641,1198.88153,962.093894,0,0,1253.422833,4,2544.978868,2,1726.81572,4,406.1446899
0,101.59869,6.65285,3405.977853,322.276159,0,0,1479.611421,4,3642.749669,2,2522.820558,5,301.0782033
0,101.3008,6.33416,5032.114779,308.174219,0,0,1749.250872,4,1846.958048,2,359.792755,5,9.518592053
0,101.15715,6.73791,2474.316123,349.477626,1,3,1641.661298,4,2527.399776,2,5334.143654,6,81.00945806
1,101.07661,6.81886,1992.459504,417.620443,0,0,1472.892938,4,4245.142043,2,171.947111,3,28.84699616
0,101.27492,6.39267,1523.335804,347.367007,1,1,49.913945,4,5893.886288,2,59.410027,5,160.8570354
0,101.72707,6.19486,3218.785118,538.595656,1,3,1605.950306,4,1570.016341,2,3357.543596,2,379.116655
1,101.5261,6.54846,1437.517885,941.343511,0,0,599.108131,4,5398.83006,2,3718.391611,3,3.499366806
1,101.81991,6.23886,174.167764,843.818454,1,1,1300.771458,4,149.099767,2,877.217357,2,2.475146478
1,101.69922,6.12791,147.767719,221.502452,0,0,634.842074,4,7272.443654,1,191.091314,1,44.86298442
0,101.25262,6.68384,160.052556,1198.779017,0,0,1042.229296,4,311.761941,2,1944.280212,3,610.5015388
0,101.36547,6.71942,3833.31814,788.868663,0,0,1523.57352,3,6033.211024,2,1229.229195,5,1102.604776
1,101.29643,6.77426,110.214216,331.516422,0,0,1286.786311,4,1453.016915,2,1125.692362,5,100.4560695
0,101.56695,6.43419,5787.304934,153.701227,0,0,1033.288202,4,3077.192759,2,384.999399,5,66.40518166
1,101.88385,5.9277,30.155196,1056.852188,0,0,49.342983,5,749.156711,2,42.149278,1,17.22906484
0,101.36281,6.57959,1347.354734,495.624375,0,0,2301.125792,4,539.74878,2,2131.216485,1,111.6295047
0,101.2921,6.7038,65.423275,131.141554,0,0,896.452701,4,2343.520768,2,47.358424,3,5.531652386
1,101.18639,6.63423,5057.754207,197.825997,0,0,2232.388295,4,1804.239894,2,2602.522371,5,36.65671508
0,101.27269,6.59311,825.880621,931.100295,0,0,1628.008203,3,2925.329416,2,269.871358,4,58.92578852
0,101.29547,6.77101,116.248659,515.606658,0,0,911.885085,4,1181.872854,2,1499.962458,5,7.822918979
1,101.19775,6.53637,4190.053071,701.746828,0,0,1507.040536,3,134.226439,2,379.061836,5,157.2290553
1,101.4578,6.40942,6337.201088,942.005035,1,3,1356.814344,4,6906.676264,2,5.960286,5,85.50610946
0,101.5642,6.6874,2125.228672,354.42003,0,0,990.399254,4,429.267836,1,151.093712,5,15.9579228
0,101.44109,6.76373,4686.67542,1336.773812,0,0,1017.565301,4,4407.126974,2,2303.204062,1,178.4423777
0,101.53451,6.355,3809.833279,761.781338,1,3,717.24422,4,4910.394162,2,242.336073,5,235.7288024
0,101.53805,6.49063,7525.133031,1232.470087,1,1,3383.153003,4,4637.252181,2,3078.920291,1,535.0284829
1,101.25973,6.72142,2032.332483,455.03661,0,0,1558.639366,4,2918.160891,2,446.712932,1,110.3117372
0,101.38822,6.46682,515.195572,680.017334,1,1,843.356208,4,3692.505134,1,106.597833,2,44.93926693
0,101.07992,6.73356,562.724123,356.709912,0,0,1978.2052,7,423.439127,2,610.781587,6,18.23843638
1,101.20711,6.40379,6848.53576,710.083329,0,0,2980.139069,4,6324.526069,2,1877.740471,8,121.5595482
0,101.04135,6.51559,10358.0868,255.77157,0,0,1438.655388,4,9305.065635,1,11030.22057,5,1271.067718
0,101.32443,6.68612,3112.960026,416.38893,0,0,2462.986417,4,2734.864794,2,510.749293,3,150.1966944
0,101.29645,6.78909,1123.588071,324.281985,1,3,201.442139,4,2563.05041,2,594.197894,5,18.3069324
1,101.92164,5.96946,2343.586985,728.823225,0,0,1957.663098,4,578.7215,2,217.723956,1,285.6628162
0,101.13324,6.41197,7337.447672,700.888578,0,0,173.853304,4,7017.212446,2,440.525634,1,8.055933428
0,101.64792,6.33138,7653.339798,452.743837,1,3,1881.144997,4,508.44186,2,262.293573,5,33.29270602
0,101.38709,6.46674,632.567951,648.248378,1,1,756.644708,4,3692.916739,1,225.528162,2,27.39667169
0,101.27419,6.77048,2294.950594,727.262505,0,0,2253.94118,4,2835.414733,2,3101.258151,5,22.39388966
0,101.29905,6.33508,4917.667527,296.101554,0,0,1898.209408,4,1984.854477,2,195.282,5,2.213771723
0,101.13317,6.41195,7339.991291,692.833279,0,0,180.761992,4,7017.944237,2,447.920643,1,8.055933428
0,101.42463,6.50625,2623.294171,1629.74385,0,0,3195.599494,5,5470.809509,2,2413.683172,4,1071.525882
0,101.54916,6.67538,2066.261228,173.358406,0,0,1890.849827,4,765.989228,2,398.476556,3,89.35563243
1,101.18572,6.5483,4709.347466,463.887155,1,1,670.213564,3,1686.912398,2,1501.037803,5,97.4142649
0,101.5579,6.68956,1388.517411,237.411645,0,0,1322.094831,4,361.116311,1,50.071229,3,26.22815104
0,101.75691,6.27252,3453.118308,910.799789,0,0,881.687349,4,4276.596057,2,270.351851,6,1.565615778
0,101.26526,6.22402,4318.965539,1079.486777,1,3,2423.412312,4,4783.60907,2,87.835347,1,333.7321614
1,101.19959,6.57371,5977.386769,715.53344,0,0,295.209427,3,3387.735842,2,284.83445,5,115.8139754
1,101.38078,6.74241,3115.738669,1384.140681,0,0,1508.574873,4,5563.649413,2,1865.809392,5,57.09968889
1,101.23347,6.58838,3015.269111,72.754519,0,0,2599.209829,3,1559.761566,2,3775.799374,3,633.8402533
0,101.1789,5.91784,17958.784,155.007191,0,0,31.053141,5,2816.210853,2,13364.58229,3,24.39353785
1,101.25609,6.72516,2438.890638,310.525833,0,0,1339.837053,5,3308.01523,2,1023.948523,1,318.6788228
0,101.69492,6.61066,727.931712,1096.805148,0,0,1037.093747,4,3134.787271,2,608.052305,5,33.71216315
1,101.2751,6.35627,3525.784805,364.157766,0,0,2558.465475,4,5293.035169,2,141.178015,5,11.39135192
1,100.97785,6.47918,15464.66731,421.896484,1,1,4409.878531,3,7938.033334,2,17287.58649,5,430.4393733
1,101.56347,6.68731,2052.910649,331.268977,0,0,1038.982205,4,348.556277,1,74.18432,5,12.94954784
1,101.79586,6.25093,51.365946,466.159423,1,3,2901.397552,4,3092.705354,2,1180.908936,5,40.10914842
0,101.4596,6.2934,5401.83789,1252.325902,0,0,989.780109,4,3195.128214,2,56.188189,2,252.884695
0,101.28511,6.85394,1845.821388,287.462418,0,0,1754.659387,3,1871.592468,2,612.432388,3,138.6182498
1,101.62299,6.70417,99.516556,1334.790027,0,0,669.851533,4,602.523452,2,408.850412,4,42.10908718
0,101.31824,6.75307,2787.539487,346.436084,0,0,2758.099326,4,221.826549,2,2078.919166,1,130.8371516
0,101.40979,6.74849,2624.823629,306.731617,0,0,1079.943841,4,4365.43664,2,2296.909463,1,185.5588953
0,101.30208,6.64603,191.216771,639.08236,1,3,605.034955,4,4028.170641,2,613.952747,5,156.467249
1,101.34626,6.45673,211.870683,1105.681411,0,0,428.10482,5,636.57579,2,631.780091,5,136.1765124
0,101.3121,6.84554,2824.842742,222.651506,0,0,1325.04928,3,1714.698449,2,2822.430154,3,76.53664573
1,101.46694,6.51329,4903.888538,407.249337,0,0,1139.586734,4,6017.475752,1,4447.171834,6,40.2347588
0,101.2289,6.29988,5210.198693,901.357649,0,0,3003.723906,4,5087.154512,2,799.318639,1,124.782601
0,101.11437,6.73493,187.92145,268.163558,1,3,1566.280725,7,363.703061,2,1884.922011,5,214.1010158
0,100.98002,6.48241,15151.31146,169.217007,1,1,4132.921906,3,8101.538751,2,17051.56291,5,408.2340575
0,101.64475,6.53865,346.169826,869.2353,1,3,1366.01578,3,1274.81199,2,56.878727,1,4.949038574
1,101.55352,6.25673,5046.089107,824.33854,1,3,413.373715,4,3314.873557,2,1099.771627,5,203.7262802
0,101.74277,6.27411,2531.786962,1022.456181,0,0,2312.040237,4,3074.635765,2,709.3239,4,243.4838788
0,101.22931,6.85364,690.827871,496.161331,1,1,1513.034947,3,634.773796,2,313.543996,3,21.03705385
1,101.66775,6.61054,24.370776,1449.263821,0,0,1576.090909,5,1251.123316,2,665.892952,5,38.9200632
0,101.52317,6.49601,7050.396382,929.727372,1,3,1633.089078,4,6283.764886,2,3528.309132,5,434.5638509
1,101.71317,6.29097,3.50147,98.793047,0,0,382.035939,4,157.171504,2,184.152082,10,37.63854096
0,101.27858,6.43461,1751.127726,745.029322,0,0,674.268452,4,3107.903646,2,58.61656,5,20.03619129
1,101.27774,6.26606,1089.410204,563.425241,0,0,772.939459,4,1382.402502,2,831.103573,1,155.0461258
0,101.20908,6.40911,6595.634322,287.423995,0,0,2658.765054,4,5789.320124,2,1422.84386,8,16.79656758
1,100.97129,6.59407,3056.083668,958.472311,0,0,1988.476724,5,13643.13752,1,20165.86421,6,239.2845338
1,101.73796,6.1264,4301.085613,282.593041,0,0,2742.242338,4,4572.552417,1,467.347439,3,63.98929001
0,101.4653,6.36613,4984.335874,248.451829,0,0,724.259134,4,6815.005788,2,194.12879,1,64.84902251
1,101.3762,6.53282,5330.609554,149.733595,1,3,2375.904625,4,153.482935,2,2430.868226,5,24.26548948
1,101.27876,6.42113,270.440137,221.270347,0,0,842.550163,4,3726.350262,2,421.647348,5,23.02602627
0,101.50501,6.51709,5620.285417,435.471567,1,3,1907.880317,4,7277.691628,2,6132.190297,5,7.979405321
0,101.76341,6.2308,3560.031888,422.175253,1,3,2788.605043,4,4377.706345,2,1649.073997,5,249.2521768
0,101.61517,6.35453,11097.13067,703.646695,1,3,2014.532784,4,3399.503526,2,86.720868,5,41.60081646
0,101.46276,6.86836,371.48969,604.407145,0,0,2999.309072,4,2399.07274,1,11386.68197,3,434.2968745
0,101.41121,6.7179,28.957813,447.757599,0,0,221.141211,5,5089.555506,2,212.430786,3,73.53218815
0,101.46835,6.82071,4296.389566,816.403233,0,0,1106.627225,4,1479.593062,2,6090.517669,3,168.4674499
0,101.88268,6.15775,3769.72259,825.394252,0,0,1450.6886,5,3315.93531,2,219.954086,3,209.1066563
0,101.45957,6.38339,5480.833737,239.499299,0,0,1607.568168,4,6720.729998,2,241.235875,1,255.4130874
1,101.8136,6.41737,81.53577,1696.315369,0,0,549.829223,5,1045.570418,2,533.8107,1,231.7521926
0,101.14696,6.13315,5125.975469,724.409063,0,0,3395.215994,5,4830.717673,2,4826.997257,5,100.9746758
0,101.37576,6.72814,2774.032601,289.527966,0,0,538.859328,4,6878.172103,2,691.982631,5,246.6688192
0,101.98686,6.28045,6554.566038,556.856172,1,3,3900.020099,3,7702.204033,2,3736.030268,1,884.9597803
0,101.49947,6.39302,1589.016542,425.458155,0,0,2107.452843,4,2179.901386,2,486.355095,5,82.14939967
0,101.21319,6.14723,3279.568362,1129.494028,1,1,627.834905,5,4187.111116,2,2204.581712,1,123.2370482
0,101.18218,6.84551,13.992388,1105.899695,0,0,321.027416,5,3473.740909,2,3698.277802,3,129.8584367
0,101.34223,6.46485,769.150064,775.971291,0,0,728.962872,4,799.242894,2,1038.520363,2,729.2276505
0,101.48844,6.58197,2840.668218,1777.061296,0,0,2846.661427,4,2572.389483,2,2224.360046,5,93.53010406
0,101.67183,6.59902,758.48207,397.828631,1,1,1081.542527,4,2541.022091,2,39.56974,3,385.8361269
0,101.56921,6.69889,2613.684232,82.370989,0,0,405.82369,4,1610.05729,1,254.116562,1,18.01328912
1,101.5914,6.15844,9056.095389,4676.451406,0,0,5040.805396,4,10151.25223,2,4585.981204,5,457.1844348
1,101.24326,6.88953,1205.605814,499.250118,0,0,1382.229585,3,846.221681,2,4026.080365,3,199.0127513
0,101.16027,6.1043,6928.666362,1041.1326,0,0,122.203841,5,3483.882676,2,2334.019714,3,146.2912528
0,101.76608,6.40304,2176.165538,391.935421,1,3,2211.338594,4,3391.268211,2,386.228552,5,248.88957
0,101.5265,6.6376,168.62382,565.612765,0,0,786.169509,4,2851.863519,2,196.313501,1,113.240401
0,101.29701,6.37942,11.066207,692.43942,1,1,46.113465,6,6868.47702,2,368.308427,1,15.37115816
1,101.53444,6.57676,106.131558,510.993006,1,3,1242.086658,4,2309.314098,2,454.016607,3,18.97402413
0,101.27252,6.83925,1167.475761,60.534831,0,0,1223.196397,6,496.49501,2,1340.457643,3,22.79733791
1,101.27615,6.54814,57.37041,1144.419957,0,0,821.098832,3,36.775923,2,1189.352191,6,16.59518574
0,101.67519,6.45303,2789.76433,96.910384,0,0,1939.189545,4,4191.402995,2,891.896402,1,239.7550902
1,101.27866,6.71556,932.967687,909.26023,0,0,772.473392,4,1242.555102,2,1630.655401,3,11.91277588
0,101.30048,6.1445,12698.76235,722.881842,0,0,332.034434,5,12754.56305,2,1862.249658,1,299.8598957
0,101.52229,6.39437,253.897617,408.651049,0,0,803.328602,4,448.991401,2,354.069192,1,130.8017574
0,101.28763,6.25611,2438.935697,261.202892,0,0,1525.423772,4,2761.670367,2,798.978577,5,40.79994773
1,101.57472,6.81165,9963.533656,420.613156,0,0,722.248813,4,583.823537,1,964.653783,1,131.6859188
0,101.53905,6.53036,3151.094107,1308.750566,1,3,2186.179584,4,7456.463787,2,5587.987935,3,177.3505345
1,101.69279,6.61186,541.917029,964.752217,0,0,1196.928145,5,2866.007805,2,365.386063,5,250.2156895
1,101.84185,6.22922,1036.701631,89.273357,1,3,2052.925487,4,1666.159907,2,232.496036,3,87.52329811
0,101.30773,6.75793,1601.125469,954.019948,0,0,1707.141773,4,844.007855,2,1347.425321,1,97.9835534
0,101.31141,6.77051,1704.018615,157.433897,0,0,2176.49002,4,1455.031158,2,1797.716362,1,94.01095048
0,101.26337,6.1829,8794.959113,451.079549,0,0,882.280843,4,9148.025111,2,585.361989,8,18.90613618
0,101.54111,6.78017,9541.735536,483.236513,1,1,2280.710355,4,5027.558309,1,958.588575,1,25.47115327
1,101.62172,6.70677,28.207389,1350.163576,0,0,392.650996,4,632.792916,2,114.403644,4,28.85169126
1,101.0692,5.77336,34.627581,1705.641073,0,0,266.625077,6,435.795301,2,32231.72237,3,26.76406501
1,101.18581,6.52138,3106.116175,699.900297,0,0,855.95367,4,327.760247,1,928.19135,8,9.387439155
0,101.82672,6.19876,793.664489,810.685106,1,3,2365.813988,4,2895.539664,2,369.150547,3,7.826164913
0,101.58042,6.68207,3020.033226,376.093403,0,0,422.234549,4,2299.780462,1,9.972719,3,22.80981608
0,101.19492,6.61439,4727.045179,538.149897,0,0,1308.256487,7,3935.40218,2,4148.95921,4,459.2604856
1,101.189,6.11562,5031.633153,835.264194,1,1,677.566899,5,367.595497,2,57.344603,1,7.982295518
0,101.02576,6.44871,11937.41427,254.961639,0,0,294.903659,4,2393.901624,2,12410.08076,5,223.0125399
1,101.26352,6.4042,867.370145,757.087301,0,0,1831.803031,4,4225.386891,2,542.979237,8,391.0758398
0,101.45622,6.7827,6120.792952,363.150508,1,1,930.559994,5,3860.228191,2,2398.377428,3,323.6328984
0,101.21902,6.55992,3387.867895,537.025288,0,0,2250.569307,5,2182.864684,2,2238.238285,5,18.83975877
0,101.68829,6.12357,814.042507,544.559133,1,3,1516.731434,4,7639.40414,2,139.614932,2,1073.82139
1,101.82096,6.23964,29.714189,729.609714,1,1,1159.036366,4,55.059475,2,1022.038752,2,7.428547705
0,101.13523,6.78495,3250.203442,633.855805,0,0,493.235002,4,1252.291834,1,2063.177075,3,511.9831446
0,101.28967,6.25778,2572.747481,140.640977,0,0,1708.18962,4,2893.469163,2,509.689006,5,74.54629259
1,101.87884,6.0822,8.923568,971.012386,0,0,331.328103,5,977.353627,2,147.165797,1,27.9540472
1,101.87766,6.08135,103.950135,883.059264,0,0,485.452812,5,879.877261,2,65.982939,1,51.28802384
0,101.26973,6.75039,2315.967003,169.74255,1,3,1838.768013,5,2354.446156,1,3354.622172,1,243.6125548
1,101.87863,6.08612,11.975687,877.88251,0,0,260.718913,5,952.191252,2,181.225395,1,16.92188807
0,101.37061,6.40531,5483.103369,527.572312,0,0,2635.459789,4,2457.297752,1,2911.003564,3,6.451882456
1,101.67591,6.40618,3055.922399,299.465704,0,0,2556.008325,3,3359.832849,2,399.556301,1,474.7003576
1,101.80436,6.23285,57.280473,513.409207,0,0,831.443103,4,1994.535158,2,57.429812,5,4.950237557
1,101.28787,6.54745,149.096012,944.288779,0,0,999.267814,5,507.078667,2,1320.236943,6,156.5887649
0,101.21407,6.85412,760.562828,269.681293,0,0,994.422534,3,915.467815,1,1009.21484,3,30.18265917
1,101.09819,6.79418,1018.719375,770.057382,0,0,1058.757144,4,4124.754312,2,1998.566523,3,125.4722761
1,101.4852,6.74516,7136.658884,594.486681,0,0,1801.892643,4,1472.93977,2,573.55703,3,102.8299527
1,101.29746,6.37763,212.909786,558.972426,1,1,248.823208,6,6666.462966,2,259.749501,1,108.7645066
0,101.05911,6.82273,11.056303,1327.476995,0,0,41.028845,3,5670.375608,2,287.884801,3,20.86826002
1,101.65186,6.54112,735.789811,1260.227488,1,3,1530.90193,4,1553.671623,2,733.797896,4,116.4647798
0,101.40288,6.88549,2005.885146,464.616272,0,0,1444.047846,4,2739.381145,2,8178.499521,3,24.47815912
1,101.23002,6.55174,1939.478027,493.341799,0,0,1150.69742,3,1082.963212,2,1897.924125,8,40.5744214
0,101.19101,6.12117,4435.145681,816.464791,1,1,99.685107,5,405.741362,2,32.757294,3,52.48791604
0,101.89249,6.02916,2451.030532,835.877807,1,3,1432.47308,4,566.64003,2,197.829182,3,125.2355794
1,101.55046,6.7143,2307.473213,65.374944,1,1,1125.489458,4,314.638911,1,19.075041,5,53.53740552
0,101.21093,6.82807,3015.651805,422.84202,0,0,565.695265,4,897.429295,2,23.844897,3,135.1743162
1,101.55102,6.13144,11621.35264,205.306501,0,0,806.453201,4,8656.100877,2,2488.28764,3,29.79574016
0,101.70581,6.17453,309.501862,624.259439,0,0,815.72708,4,4490.789726,2,329.990657,4,63.41473164
0,101.33636,6.31,8839.419509,963.451078,0,0,1291.564836,4,3752.095845,2,1884.020792,1,96.64868186
1,101.77782,5.94236,116.447456,108.937919,0,0,459.412388,4,908.276194,2,894.23911,2,145.5077468
0,101.88181,6.10836,1466.696607,284.692404,1,3,457.818841,4,2963.936758,2,94.363537,1,128.9484322
0,101.26407,6.58587,1258.655219,322.363911,0,0,820.859192,3,1854.277715,2,1279.418565,4,62.93356274
0,101.53903,6.10304,13624.19295,2319.101512,1,1,968.072179,4,10929.58235,2,86.878978,3,795.5176121
1,101.87582,6.2532,318.680504,90.731687,1,3,1588.534868,2,5279.051671,2,1680.271522,5,346.8877371
0,101.33275,6.65324,3266.664552,335.13903,0,0,1784.553933,4,3887.156636,1,2423.913107,1,236.5901424
0,101.26531,6.52269,95.006104,937.033166,0,0,540.281764,3,1484.258294,2,1824.235575,8,348.129997
0,101.62962,6.62623,3830.367035,753.486078,0,0,2351.920996,4,156.425649,2,25.398512,4,561.8439838
0,101.19369,6.39441,8477.784409,2264.880482,0,0,3908.834236,4,8131.405751,2,3532.093106,3,1770.237231
0,101.28707,6.71615,19.944583,228.926426,0,0,634.397715,4,885.561823,2,765.884259,3,5.64112776
1,101.119,6.73587,137.175716,610.391679,0,0,2065.827435,7,159.996579,2,2280.211826,5,68.59357442
0,101.26398,6.20847,5993.344564,654.312726,1,3,2093.398233,4,6505.551486,2,1266.386826,5,150.2695451
0,101.37081,6.51853,4973.710225,1274.848787,0,0,1455.304557,4,169.858494,2,803.260284,10,127.9057836
0,101.41362,6.65042,3301.619829,678.148002,0,0,2907.878219,3,1065.711629,2,5.142812,1,76.40888087
1,101.2938,6.56476,12.949801,454.504995,0,0,1012.299079,3,160.790875,2,515.805808,6,46.93864367
